inicio,depto,mpio,nombre,actor,tipo_actor,descripcion,convivencias,C_resistencia,C_transformacion,C_gestion_pacifica,C_21,C_22,C_23,C_24,C_31,C_32,C_33,C_34,C_35,C_41,C_42,C_43,categoria
2018,NACIONAL,999,Convenio de Becas para Educación Superior entre OEi y ELITE,OEI en conjunto con ELITE,22== Académicos e intelectuales,"La experiencia surge de la necesidad por parte de las Instituciones de Educación Superior en Colombia por hacer parte del proceso de país del país, para ello, en alianza con OEI, se brindaron 50 becas, 25 a Unidad de Victimas y 25 miembros de Consejo Nacional de Reincorporados para que pudieron comenzar sus estudios universitarios. Las acciones se encarmarcan en brindar educación de calidad, de manera presencial y virtual, permitiendo al país desarrollar profesionales de calidad en un proceso de transición hacía la paz, en el cual las universidades tienen un papel preponderante. | El objetivo consiste en brindas 50 becas para estudiar en ELITE a la comunidad de la Unidad de Victimas y el Consejo Nacional de Reincorporados, en donde la educación les brindaras un cambio en su vida, nuevas oportunidades y una visión nueva de su entorno, en donde se convirtieran en personas de cambio para sus comunidades, es decir, a partir de la educación combatir la desigualdad y desarraigar la violencia. ",31== Derecho a la paz,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,Transformaciones para la paz
2018,HUILA,Neiva,Cooperativa de Excombatientes Productores Agropecuarios,Cooagropaz,33== Campesinos,"fundar una cooperativa de excombatientes y de familiares de presos políticos para generar sostenibilidad económica y alimentaria, a partir de procesos productivos y de comercialización. Además, han creado lazos con los campesinos y comparten historias de vida con ellos",31== Derecho a la paz,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Transformaciones para la paz
2018,ARAUCA,Arauquita,"Desde el arte, araucando caminos de reconciliación",Richard Diaz en la ETCR Martín Villa,39== Desmovilizados de la guerrilla,"“Araucando” es un neologismo: una palabra creada por los integrantes de este proyecto, para nombrar lo que hacían en búsqueda de la reconciliación. Una metáfora basada en dejar las armas para empuñar guitarras, tambores y pinturas, que invitan a trabajar desde la diversidad y el reconocimiento del otro a pesar de las contradicciones.  “a través del arte podemos aportar a la transformación política y social de país, en este caso de forma coyuntural al proceso de paz que estamos llevando a cabo. El arte ayuda a desinhibirnos; ayuda a terminar con temores de vernos al interior, de reflexionar, de acercarnos al otro. Nos ponemos en los zapatos del otro”","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,Transformaciones para la paz
2018,ANTIOQUIA,Ituango,El río Cauca en Antioquia conserva su memoria,Movimiento Ríos vivos Antioquia,27 == Jóvenes,"Ante el inminente llenado de la represa de Hidroituango, y el riesgo de que así quede sepultada la memoria del territorio, la organización quiere hacer recorridos de reconstrucción de la memoria por lugares emblemáticos, rescatándolos como lugares emblemáticos, haciendo marcaciones territoriales, conmemoraciones en homenaje a las víctimas humanas y no humanas de la región, una publicación y una galería. Producto: Marcaciones territoriales, conmemoraciones, publicación y galería.",31== Derecho a la paz,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
2018,CAQUETA,La Montañita,Electiva Profesional Psicología Comunitaria Aplicada al Posconflicto,Laura Fonseca Durán-Natalia Reinoso Chávez,7== Ejecutivo Nacional,"La electiva profesional Psicología Comunitaria Aplicada al Posconflicto es una iniciativa de la Facultad de Psicología de la Universidad de la Sabana. Este curso ofrece a los estudiantes de últimos semestres visitar el Centro Poblado Héctor Ramirez (antiguo ETCR) por 2 semanas y participar en las actividades cotidianas de los ex-guerrilleros de las FARC en proceso de reincorporación. La electiva se construyó en alianza con el líder del Centro Poblado y se realiza cada 6 meses. Al final del curso los estudiantes entregan un producto a la comunidad que refleja su experiencia. Hasta el momento se ha desarrollado un libro de crónicas del encuentro (próximo a ser publicado), fotoreportajes y una tela tejida de manera conjunta con la comunidad.  | El objetivo de la estrategia fue crear un escenario de encuentro entre ex-guerrilleros y estudiantes universitarios para promover diálogos interculturales y promover espacios de reconciliación social. ","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,Transformaciones para la paz
2018,BOLIVAR,Carmen de Bolívar,Experiencias de violencia sociopolítica de hombres campesinos,Angie Angarita,23== Estudiantes Universitarios-Tecnológicos,"La experiencia surge del proyecto de grado profesional y la constante investigación a lo largo de mi carrera sobre el conflicto armado, el proyecto trabajo con 18 hombres campesinos de diferentes partes de Montes de María, actualmente no se ha realizado ningún tipo de acción con los resultados recogidos del proyecto. | El objetivo fue identificar las narrativas de violencia sociopolítica, el tipo de experiencia y la relación entre el pasado y el presente de esas experiencias significativas, teniendo en cuenta el enfoque de género. La reivindicación fue a través de la palabra y la reconstrucción de tejido social.","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
2018,NORTE DE SANTANDER, Teorama,fortalecimiento a las capacidades locales (actores comunitarios e institucionales) en temas relacionados con el ordenamiento territorial con enfoque de construcción de paz y acción sin daño mediante el cual se promovió la participación de la sociedad civil e incidencia politica en lo que concierne a la gestión y planificación territorial  y promoción de dialogo social ,observatorio socio económico y ambiental región Catatumbo de la UFPSO,33== Campesinos,"La experiencia surgió de una necesidad identificada en la lectura de contexto que se realizo con nuestros aliados GIZ y asomunicipios del Catatumbo y Provincia de Ocaña que se realizo en cuanto a la necesidad que hay en la región de un ordenamiento territorial y a la promoción de la participación política de la sociedad civil en el Catatumbo, ademas de unos  resultados de una investigación sobre la calidad y eficacia de la participación ciudadana en el Catatumbo con aplicación de la metodología SIRIRI de la FIP, todo esto en el marco de la implementacion del acuerdo de paz. | fortalecer las capacidades de los actores locales  tanto institucionales como comunitarios en temas relacionados del ordenamiento territorial con enfoque de construcción de paz y acción sin daño, a fin de promover la participación ciudadana y el dialogo social multiactor.
los actores fueron: organizaciones sociales, comunales y el Pueblo Bari, actores institucionales Administraciones locales.",31== Derecho a la paz,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,Transformaciones para la paz
2018,SANTANDER,Barrancabermeja,Galería itinerante Los ríos Sogamoso y Chucurí fluyen con la arpillería,"Movimiento social por la defensa de los ríos Sogamosos y Chucurí, Ríos Vivos Santander",24 == Estudiantes Básica - Secundaria – Normalistas,"Durante 2017 el Movimiento realizó una exposición de arpillería (ejercicio de construcción de tejidos acompañados de narrativas), que contiene una recopilación de cuadros que, en conjunto, cuentan la memoria colectiva ambiental del territorio, recordando la diversidad de fauna y flora que se tenía, la abundancia, el impacto del conflicto armado, pero sobre todo, la violación de derechos que se experimentan con la construcción y puesta en funcionamiento de Hidrosogamoso y demás proyectos extractivos que se desarrollan o están en camino en la región. A su vez, se relata los momentos que han permitido formarnos como Movimiento y proyectarnos a futuro. La arpillería es un arte hecho lenguaje que con las palabras no queremos decir, dice , una forma de darle voz a nuestras vivencias, una manera de expresar y dar a conocer a otros lo que ha vivido nuestro territorio, pero también, poder plasmar la historia de muchas otras comunidades que se han visto afectadas por represas. A su vez, llevar el mensaje de que no se quiere que otros vivan lo que nosotros estamos viviendo, que no se repitan los
mismos errores y como un llamado de alerta para las comunidades donde se tiene pensado realizar este tipo de
proyectos en sus territorios, que cuiden y defiendan el río. Es así como se pretende transmitir un mensaje claro y
contundente, decirle al Estado y a la sociedad colombiana que vivimos aquí y que han destruido nuestro territorio
con la puesta en marcha de proyectos extractivistas, que no se quiere la construcción de más represas en nuestro
territorio.La exposición cuenta no sólo con las telas bordadas, sino que se han incorporado narraciones, fotografías, utensilios propios de la cultura, entre otras cosas.
Nos interesa que la exposición pueda ser movida a diversos lugares del territorio y de otras regiones del país, para
reflexionar, sobre las implicaciones que la guerra, el conflicto ambiental y nuestros procesos de resistencia, han
tenido sobre nuestras vidas y sobre nuestro territorio. También nos interesa llegar a otras veredas donde no hemos
podido realizar los ejercicios de memoria y fortalecer la narración
Para la construcción de esta exposición se realizaron talleres con las comunidades donde se realizaron líneas de
tiempo, las cuales permitieron evidenciar, no solo los impactos sobre su territorio ocasionados por Hidrosogamoso, sino que, permitió reconstruir la memoria frente a los hechos relacionados con el conflicto armado y que afectó la
vida de estas comunidades.
Al contar con estas líneas del tiempo, se logró seleccionar los hechos más significativos en la historia de nuestro
territorio, pasando así a plasmar en los cuadros los impactos sociales, culturales, psicológicos, económicos y
ambientales que trajo consigo la presencia del narcotráfico, la guerrilla de las FARC y el ELN, los paramilitares, el
ejército en su territorio y en las vidas de los campesinos y pescadores quienes relatan, a través de la arpillería y las narraciones que acompañan los cuadros, la arremetida que tuvieron estos actores armados sobre la población de
esta zona del Magdalena Medio Santandereano, generando, a su vez, el aumento del número de víctimas que dejó
el conflicto armado en el país. Adicionalmente, las comunidades ponen de relieve el impacto que trajo el cartel de
la gasolina en sus vidas y, también, la conexión que establecen entre la violencia y la guerra ejercida sobre sus
cuerpos y su territorio no solo en el marco del conflicto armado sino también con la puesta en marcha del proyecto
hidroeléctrico Hidrosogamoso.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,Transformaciones para la paz
2018,ANTIOQUIA,Dabeiba,Historias del conflicto armado en Dabeiba,Personas mayores del municipio de Dabeiba,33== Campesinos,Un documento donde se describen todos los sucesos ocurridos en este municipio de Colombia azotado por el conflicto armado,"3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
2018,SANTANDER,Barrancabermeja,Historias y sabiduría de los viejos,Corpoides,31 == Adulto mayor,"El municipio de Barrancabermeja, la capital petrolera de Colombia, está próximo a cumplir 100 años (2022), por lo tanto todavía hay muchas personas que tienen la historia viva y pueden contarla. Barrancabermeja ha sido
golpeada por todos los grupos armados ilegales que han existido (ELN, EPL, FARC, AUTODEFENSAS, BACRIM) y son miles las historias de masacres, muertes, desapariciones y desplazamiento, al igual que en sus municipios
vecinos del Magdalena Medio. Esta iniciativa trata de recoger todos esos testimonios reales, de carne y hueso, para que no queden en el olvido, a través de un documental de 24 minutos, y si es posible un libro, con historias de personas entre los 70 y 95 años de edad que se encuentran en la región y que dan cuenta de los distintos procesos sociales que se han dado en relación con el conflicto armado y como expresiones de trabajo comunitario
y afrontamiento a la violencia.
Actualmente cuentan con un equipo de producción profesional y están buscando el apoyo de entidades para la
producción y realización.
Barrancabermeja vivió todos los episodios del conflicto protagonizado por todos los actores armados. Aquí se
asentaron Las FARC, EL ELN, EL EPL, Las Autodefensas, El Bloque Central Bolívar
y por último están las llamadas BACRIM con su negocio de droga.
Todos estos grupos, durante más de 30 años, dejaron huellas imborrables de violencia y crueldad en cientos de
familias. Se cometieron asesinatos selectivos, atentados y masacres. Hoy la ciudad quiere creer que esta libre de
esos sangrientos episodios, pero la historia hay que contarla.","5== Derecho a no sufrir torturas ni tratos o penas crueles, inhumanos o degradantes",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Transformaciones para la paz
2018,NACIONAL,999,Iglesia perseguida en diferentes zonas del país especialmente en las comunidades indígenas ,Esther Zuluaga ,1== Iglesia católica,"Salidas misioneras a corto plazo en medio de las comunidades indígenas Kogui, Cacua,Wiwa, el común denominador de estas comunidades es la persecución, hostigamiento de las autoridades tradicionales, como los cabildos gobernadores y persecución y reclutamiento forzado de los jóvenes y niños de estas comunidades indígenas por los grupos armados (guerrillas) | Dar valor a su cultura, su idioma fortalecer la lengua materna de cada etnia, ofrecerles una voz de aliento y esperanza a través de la Biblia","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
2018,CAUCA,Santander de Quilichao,Iniciativa escolar de convivencia y paz lideres sembradores de paz,UNICEF-UAFROC,33== Campesinos,"Proceso de formación en liderazgo juvenil de la institución educativa san antonio, en el municipio de Santander de Quilichao, departamento del Cauca. Este espacio contó en el acompañamiento de  UNICEF y UAFROC, con este apoyo se realizaron actividades que permitieron identificar las problemáticas, posteriormente priorizarlas y desde ahí se consolido un plan de trabajo.Es importante resaltar que el plan de trabajo fue construido por los estudiantes, este se delimito en dos ejes: Cuidadores del territorio y Buen trato. Se debe referenciar que se realizo articulacion con el concejo comunitario aires de Garrapatero, quienes como autoridad etnica en el territorio se vinculan y acompañan este proceso. Para finalizar se debe referenciar que este proceso continua con una serie de  capacitaciónes en liderazgo juvenil con el acompañamiento de UNICEF.   | Contribuir al aprendizaje, la reflexión y el diálogo en torno a la cultura de la paz, entendida como la apropiación de conocimientos y competencias ciudadanas para la convivencia pacífica, la participación democrática, la equidad, la pluralidad y el respeto por los Derechos, por medio de la formación a jóvenes lideres de lE San Antonio, Municipio de Santander de Quilichao-Cauca",31== Derecho a la paz,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Transformaciones para la paz
2018,999,999,Las estrellas también cuentan,Comunidad Santa Rosa del Sur,28 == Niños - niñas,"Las dificultades del municipio radicaban en: reclutamiento, abuso sexual y drogadicción.  El documental pretendía hacer partícipes de la solución a los jóvenes, identificando sus aportes al progreso del municipio.","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
2018,TOLIMA,Chaparral,"Las Hermosas, Mujeres desarrollo y paz ","Tiempo de Mujeres, Asomuprosj y Asohermosas ",33== Campesinos,"Implementación de un proyecto PDET donde se implementa una estrategia de turismo para la paz y un punto de memoria con enfoque de género y diferencia que vínculo a comunidades indígenas, mujeres y hombres del corregimiento en ejercicios de construcción de cultura de paz y prevención de violencias contra las mujeres  | Promover la construcción de paz a través de procesos de empoderamiento social, político y económico de la comunidad de las hermosas a través del turismo para la paz, la memoria histórica y la prevención de violencias contra las mujeres ","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,Transformaciones para la paz
2018,VALLE DEL CAUCA,Cali ,Lectura y escritura para la población excombatiente y sus familias,Melania Satizábal Reyes y Andrea Aguilar Arias ,22== Académicos e intelectuales,"En el marco de la firma del acuerdo de Paz entre el gobierno colombiano y las FARC, la Universidad del Valle implementa un programa que promueve el desarrollo de prácticas profesionales, lo que permitió la elaboración de una propuesta de docentes y estudiantes de Terapia Ocupacional y Fonoaudiología, la  cual se realizó en el marco del convenio con la Agencia para la Reincorporación y Normalización. Se llevó a cabo en la ciudad de Cali con la población en proceso de reincorporación y sus familias durante el primer semestre del 2018 con el propósito de favorecer los procesos de lectura y escritura en la  población participante, favoreciendo así su participación social y la construcción de ciudadanía. La propuesta privilegió un enfoque de construcción conjunta entre todos los involucrados. Participaron 10  adultos y 6 niños(as). Se realizaron 5 encuentros los cuales permitieron identificar las necesidades e intereses de los participantes con relación a leer y escribir y construir en conjunto actividades que promovieran la lectura y la escritura a través de la poesía, el cuento y el teatro. La propuesta posibilitó un ejercicio de reconocimiento y de resignificación mutua que permite la construcción de ciudadanía y de profesionales como sujetos políticos. | Favorecer los procesos de lectura y escritura en población excombatiente y sus familiares promoviendo así su participación social y la construcción de ciudadanía.",27== Derecho a la educación,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Gestion pacifica de conflictos
2018,CAQUETA,San Vicente del Cagúan,Memorias subalternas: un paso para la paz. Fases 1 y 2,Equipo de trabajo de docentes y estudiantes del programa de Sociología USTA,22== Académicos e intelectuales,"En la primera fase se procuró identificar las experiencias significativas en la construcción de paz territorial en el municipio de San Vicente del Caguán SVC. En este proceso se visitó la mesa de víctimas y la comuna Villa Colombia del casco urbano de SVC y el ETCR Urías Rondón, la vereda Playa Rica, de la zona en litigio entre los Departamentos de Meta y Caquetá en la vía que lleva al municipio de Macarena. Luego de la identificación de las experiencias significativas se ha realizado la sistematización; a la fecha se encuentra en redacción el libro que responde a este proceso y del que se buscará financiación para su publicación. 

Nota aclaratoria: las dos fases responden al proyecto de investigación memorias subalternas. un paso para la paz, financiado por el Fondo de Investigación de la Universidad Santo Tomás FODEIN-USTA en los años 2018 y 2019. | - Identificar las experiencias significativas en la construcción de paz territorial en el municipio de San Vicente del Caguán (Caquetá)
- Sistematizar las experiencias significativas en la construcción de paz territorial en el municipio de San Vicente del Caguán (Caquetá)","3 == Derecho a la vida, la libertad y la seguridad, como un derecho fundamental para el goce de todos los demás Derechos Humanos",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
2018,MAGDALENA,Aracataca,Plan de construcción de memoria y reparación del pueblo Wiwa,Consejo Comunitario Jacobo Pérez Escobar,50== Afrocolombianos,"Realización de una iniciativa en materia de memoria histórica, por parte de las autoridades étnicas del
departamento de La Guajira, con el propósito de fortalecer su proceso organizativo y aportar insumos, en donde
resulten pertinentes, para la construcción de planes integrales de reparación colectiva. Se busca insertar a la
población Wiwa de La Guajira dentro de los procesos nacionales de ley sobre exigibilidad de derechos en
vulnerados en el marco del conflicto interno armado. El proceso inicia con actividades con un grupo local de
investigación, que decidirá, a partir de lo encontrado en el territorio, la forma concreta de realización de la iniciativa.
El proceso implica el diseño de una casa de pensamiento y de una herramienta pedagógica sobre el tema del daño
a los sitios sagrados. Es importante aclarar, que el proyecto está contemplando actualmente una segunda fase
para la completa realización de una casa del pensamiento. Entre tanto, realizan investigación, formación y
construcción de herramientas metodológicas y sistematización de la información.
El grupo indígena Wiwa es una de las comunidades más afectadas por acciones bélicas, irrespeto a sitios
sagrados y el mal uso que los colonos han hecho del territorio, desestructurando y amenazando nuestras sus
filosofías de vida. Las acciones de estos actores son leídas como antagónicas en relación con el respeto de los
territorios establecidos y organizados bajo la Ley de Sé (Ley de origen de los pueblos indígenas).
Debido a esto se ha hecho necesario partir desde el aprendizaje de leyes nacionales, que ya muestran avances de
construcción en las comunidades hermanas. Por ello se propone, en primera medida, el desarrollo de la estrategia
pedagógica a través de foros con las autoridades delegadas de cada pueblo, quienes tendrán la responsabilidad
de replicar el conocimiento adquirido en sus comunidades y preparar a sus miembros para la segunda parte a
desarrollar. Por ellos se quieren hacer mapeos de afectación del conflicto a lugares sagrados y estrategias para
contar a la misma población joven Wiwa y a la comunidad general colombiana, lo sucedido en el territorio.",32== Derecho a la autodeterminación de los pueblos (incluyendo minorías étnicas y culturales),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
2018,SANTAFE DE BOGOTA D.C,Bogotá,"Prácticas Profesionales enmarcadas en los proyectos de desarrollo que promueven la construcción de convivencia pacifica, la resolución de conflictos y la mediación.",Aida Milena Cabrera Lozano - Facultad de Psicología USTA ,26 == Personal instituciones educativas ,"Las prácticas profesionales del programa de psicología han considerados este espacio académico como un escenario que promueve la formación de sujetos socialmente responsables  desde un pensamiento crítico que les permite lecturas de las diversas realidades, desde una mirada reflexiva, ética y creativa desde la que puedan dar respuesta a los problemas presentes en las poblaciones consideradas como vulnerables. Es así que al acercarnos al fenómeno de la construcción de paz y los diferentes actores desde los cuales se debe promover la reconciliación y respeto en pro de una convivencia pacífica, este proyecto les permite indagar de manera clara sobre las condiciones, historias de vida y realidades desde las cuales se desarrolla el día a día de los diferentes actores presentes en el conflicto armado. Se espera contribuir con esto a mejorar las condiciones de convivencia para las poblaciones presentes en varios contextos, generando estrategias de mediación y resolución de conflictos que permitan nuevas formas de relación en el contexto colombiano. Esta práctica se ha desarrollado en las entidades IDARTES- CREA, JEP, Unidad de atención a víctimas de chía, Redepaz | Fortalecer las competencias de formación profesional en los estudiantes de la facultad de psicología,  herramientas prácticas que promuevan el pensamiento crítico frente a los procesos de reparación y convivencia pacífica en diferentes escenarios sociales. ","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Transformaciones para la paz
2018,ANTIOQUIA,Apartadó,Proyecto de Investigación - Mediación Terapéutica de la red social en un contexto de Pos conflicto,"Grupo de Investigación Psocologia, familia y redes  - Aida Milena Cabrera - Alexandra Guiterrez ",22== Académicos e intelectuales,"Proyecto de Investigación desarrollado por la universidad Santo Tomás avalado bajo la convocatoria FODEIN 2018  y Corporación para el Pensamiento y Transformación de Colombia - CorPensar.  | Se  establece como objetivo de investigación, generar un diagno?stico de la situacio?n actual de Apartadó, frente  a las problema?ticas psicosociales concernientes al  conflicto armado,  a partir de una lectura social de la realidad actual que permitió identificar las relaciones circulares presentes en los  “macro” y  “micro” sistemas  sociales.
","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Transformaciones para la paz
2018,NORTE DE SANTANDER,Cúcuta,Red departamental de Jóvenes rurales,Red departamental de Jóvenes rurales,27 == Jóvenes,"En la Red están representadas 12 organizaciones de jóvenes de diferentes procesos que fueron delegados como gestores locales y uno elegido como representante departamental, el cual está vinculado a la Red Nacional de Jóvenes Rurales (RNJR), organización independiente con presencia en 28 departamentos del país y con importantes logros en el desarrollo de la política pública de juventud, jóvenes rurales y con incidencia en espacios de elección popular. Se desarrolló con apoyo de la MAPP/OEA, una jornada de capacitación en el municipio de Teorama para la conformación de nodos en el casco urbano y los corregimientos de San Pablo y Aserrio. La Red de Jóvenes Rurales está acompañada a su vez, por una mesa técnica que está conformada por La Alta Consejería para la Competitividad y la Secretaría de Desarrollo Social del Norte de Santander, GIZ, JOENPAZ, Servicio Jesuita a Refugiados y la MAPP/OEA.",28== Derecho a participar en la vida cultural de la comunidad,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transformaciones para la paz
2018,NORTE DE SANTANDER, San Calixto,REDCONCERTO,REDCONCERTO,40== ONG ,"La Red Concerto tiene como objetivo el fortalecimiento de organizaciones sociales para su participación i incidencia en procesos de implementación de los acuerdos en los puntos 1 y 2 del Acuerdo Final: Reforma rural integral y participación política. Frente al punto 1 de reforma rural integral el proyecto se centra en la fase regional de los Programas de Desarrollo con Enfoque Territorial (PDET) buscando la recuperación de instrumentos de planificación y productividad; la integración de cuatro sectores;¡: jóvenes, mujeres, víctimas y productores, vinculándolos como actor clave en los procesos de ordenamiento territorial a través de la creación de agendas regionales derivadas del procesos de fortalecimiento local y regional de redes ya existentes (estas redes que se han construido en su mayoría de manera natural en el territorio) en otros casos se ha promovido desde Red Concerto el desarrollo y promoción de nuevas.",21== Derecho a la igualdad de acceso al sector público en su país,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Transformaciones para la paz
2018,CESAR,999,Saneamiento espiritual del territorio,Delegación Wiwa,18== Cabildos indígenas - Autoridades Indígenas,Un ritual que realiza el pueblo wiwa anuaknebte para purificar la tierra de la Sierra Nevada de SantaMarta ,32== Derecho a la autodeterminación de los pueblos (incluyendo minorías étnicas y culturales),1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Resistencias no violentas
2018,SANTANDER,Barrancabermeja,"Una mirada hacia el olvido de la
memoria diversa",Funcodicol,29 == Sectores LGBTI,"Entre los años 1995 al 2000 hubo la remetida de grupos armados al Municipio de Barrancabermeja, donde
tomaron la ciudad e invadieron los sectores nororientales. Uno de los objetivos militares para estos grupos era la
Población LGBT. Hasta la fecha hay un sinnúmero de víctimas LGBT, que actualmente no son reconocidas, es por
ello que queremos dignificar y visibilizar la Memoria Histórica de estas personas que se encuentran en el olvido.
Desde el año pasado, nos surgió la idea de visibilizar a las víctimas LGBT, en un acto simbólico en medio de la
Marcha del Orgullo de la Diversidad Sexual. Para esto, se ha venido realizando un trabajo investigativo con los
familiares de las víctimas, escuchando las narrativas de lo sucedido y construyendo una base de datos. Esta
marcha será apoyada por la Administración Municipal, en donde por temas políticos, como el referendo revocatorio
que tuvimos hace poco, estancó los procesos de la administración. Esperamos que pueda ser ejecutada antes que
finalice el 2017. A partir de este proceso iniciado, queremos realizar una iniciativa de memoria con el apoyo del
CNMH para el 2018. La cual se llevará a cabo, mediante un proceso de investigación (entrevistas, consultas y
encuestas). Se implementarán tres talleres lúdicos y pedagógicos sobre la construcción de memoria histórica de
las víctimas LGBT que brindará insumos audiovisuales (fotografías, videos y algunos testimonios) para la
elaboración de un video clip. También, se elaborará un video documental a la memoria de las víctimas
sobrevivientes y fallecidas de los sectores LGBT en el marco del conflicto armado. Finalmente, se realizará un
evento artístico con las proyecciones de los videos.","1 == Derecho a la libertad y la igualdad sin distinción de raza, color, sexo, idioma, religión, opinión política u otra, origen nacional o social, propiedad, nacimiento o cualquier otro estado",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Transformaciones para la paz
2018,CALDAS, Manzanares,Viviendo la Sana Convivencia ,Arcángel Botero Otalvaro ,1== Iglesia católica,"La experiencia busca mitigar desde la promoción y la prevención las dificultades que surgen en el ámbito escolar y que afectan la convivencia.  Surge como plan de mitigación de problemáticas del contexto institucional.  | Mitigar dificultades del contexto escolar a partir de la promoción, prevención, Atencion y seguimiento. ",27== Derecho a la educación,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Transformaciones para la paz
